2022-08-30 14:41:36,825 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\model-best\assets
2022-08-30 14:41:37,011 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: log_artifact
2022-08-30 14:41:37,011 DEBUG   SenderThread:6148 [sender.py:send_request():316] send_request: log_artifact
2022-08-30 14:41:37,826 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:38,173 INFO    Thread-29 :6148 [upload_job.py:push():93] Skipped uploading C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\d1\1d82b50b637c2414c050694bc0ec8d
2022-08-30 14:41:38,546 INFO    Thread-32 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\5f\7198e09dc27d87d9217918fa128476
2022-08-30 14:41:38,646 INFO    Thread-30 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\ca\35079be679756e7132b6443cb379bb
2022-08-30 14:41:41,488 INFO    Thread-31 :6148 [upload_job.py:push():96] Uploaded file C:\Users\Pepe\.cache\wandb\artifacts\obj\md5\60\71261ffa3533c093d8722f44e27c05
2022-08-30 14:41:42,611 INFO    SenderThread:6148 [sender.py:send_request_log_artifact():1207] logged artifact model-worldly-energy-1 - {'id': 'QXJ0aWZhY3Q6MTgxMTk0ODIz', 'digest': 'ea86dd52841d6ee2d31b26c4d1c3fe15', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI2OTY3ODg2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTgxMTk0NjU5', 'versionIndex': 0}}, 'version': 'latest'}
2022-08-30 14:41:43,836 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:43,836 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\config.yaml
2022-08-30 14:41:45,841 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:46,307 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: stop_status
2022-08-30 14:41:46,307 DEBUG   SenderThread:6148 [sender.py:send_request():316] send_request: stop_status
2022-08-30 14:41:47,845 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\output.log
2022-08-30 14:41:47,907 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:47,908 DEBUG   HandlerThread:6148 [handler.py:handle_request():141] handle_request: partial_history
2022-08-30 14:41:47,908 DEBUG   SenderThread:6148 [sender.py:send():302] send: history
2022-08-30 14:41:47,909 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:47,910 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:47,910 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:47,911 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:47,911 DEBUG   SenderThread:6148 [sender.py:send():302] send: summary
2022-08-30 14:41:47,911 INFO    SenderThread:6148 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-30 14:41:48,846 INFO    Thread-16 :6148 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Pepe\Projetos Python\45ea8eeca14ac858128a4fd10892e3d1-aa45dfd9dfaf51942dde793fbe75c61896f7bc41\wandb\run-20220830_144107-27va5sq1\files\wandb-summary.json
